id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len,
c653c81ee75aa441a49b9992adb59ffd,,http://superball.tribunnews.com/2016/05/07/jelang-hadapi-persija-riko-semanjuntak-nyatakan-komitmennya-bersama-semen-padang,http://superball.tribunnews.com/2016/05/07/jelang-hadapi-persija-riko-semanjuntak-nyatakan-komitmennya-bersama-semen-padang,"Jelang Hadapi Persija, Riko Semanjuntak Nyatakan Komitmennya Bersama Semen Padang","Jelang Hadapi Persija, Riko Semanjuntak Nyatakan Komitmennya Bersama Semen Padang - SuperBall.id",15,81,96,96,1022,930,
0a6c27aa1ac273f094077c858e459948,,http://www.sepakbola.com/2016/05/persija-siap-andalkan-jose-guerra-di-lini-depan-saat-bertemu-semen-padang,http://www.sepakbola.com/populer/,Persija Siap Andalkan Jose Guerra Di Lini Depan Saat Bertemu Semen Padang,"Populer • SEPAKBOLA.com - Berita Bola, Livescore, Jadwal & Cuplikan GOL!",61,73,72,1166,1526,798,
4ff1d9c26ba566da96a0cfba1477db40,,http://gilabola.com/berita-bola/inggris/berita-bola-akhirnya-marcus-rashford-naik-gaji-07052016/,http://gilabola.com/berita-bola/inggris/berita-bola-akhirnya-marcus-rashford-naik-gaji-07052016/,"Berita Bola : Akhirnya, Marcus Rashford Naik Gaji!","Akhirnya, Marcus Rashford Naik Gaji! - Gilabola.com Berita Bola",41,50,63,182,2211,2031,
1614888fe1f922cc60ac934749e7f543,,http://www.provoke-online.com/index.php/special/5793-hal-hal-paling-menyedihkan-pas-nonton-bioskop,http://www.provoke-online.com/index.php/special/5793-hal-hal-paling-menyedihkan-pas-nonton-bioskop,Hal-hal Menyedihkan Pas Nonton Bioskop,Hal-hal Menyedihkan Pas Nonton Bioskop - Provoke! Online,18,38,56,191,2841,2650,
53f14a4ef16283517d269573f3b7634e,,http://setkab.go.id/peringati-isra-miraj-presiden-ingatkan-santri-bersiap-hadapi-era-persaingan/,http://setkab.go.id/peringati-isra-miraj-presiden-ingatkan-santri-bersiap-hadapi-era-persaingan/,"Peringati Isra Miraj, Presiden Ingatkan Santri Bersiap Hadapi Era Persaingan","Peringati Isra Miraj, Presiden Ingatkan Santri Bersiap Hadapi Era Persaingan",0,76,76,344,3046,2704,
21e570f6af7fb3ffc13cc75f3179f122,,http://bengkuluekspress.com/puluhan-ton-ikan-mati/,http://bengkuluekspress.com/puluhan-ton-ikan-mati/,Puluhan Ton Ikan Mati,Puluhan Ton Ikan Mati,0,21,21,1,1514,1515,
8ae436759fec37c30f3d86de07e9c516,,http://kupasbengkulu.com/okp-di-bengkulu-serukan-hukuman-mati-untuk-pembunuh-yuyun,http://kupasbengkulu.com/okp-di-bengkulu-serukan-hukuman-mati-untuk-pembunuh-yuyun/,OKP di Bengkulu Serukan Hukuman Mati untuk Pembunuh Yuyun,OKP di Bengkulu Serukan Hukuman Mati untuk Pembunuh Yuyun,0,57,57,1,1242,1243,
1e44452913910b40d61a768e74eb5ff3,,http://radarlampung.co.id/read/2016/05/05/sinergi-untuk-lampung-sejahtera/,http://radarlampung.co.id/read/2016/05/05/sinergi-untuk-lampung-sejahtera/,Sinergi Untuk Lampung Sejahtera,Sinergi Untuk Lampung Sejahtera,0,31,31,150,818,668,
c3baefcf6658758de4f24380ec1965e6,,http://radarlampung.co.id/read/2016/05/05/marinir-piabung-khatam-alquran-dalam-satu-jam/,http://radarlampung.co.id/read/2016/05/05/marinir-piabung-khatam-alquran-dalam-satu-jam/,Marinir Piabung Khatam Alquran dalam Satu Jam,Marinir Piabung Khatam Alquran dalam Satu Jam,0,45,45,110,2204,2096,
41382a0c1635c7e3cf2dc089317b8451,,"http://www.rmolbengkulu.com/read/2016/05/05/835/1/BLHKP-Lebong-Pernah-Tegur-PT.-PGE,-Kapolres--Turunkan-Tim-Investigasi",,"BLHKP Lebong Pernah Tegur PT. PGE, Kapolres Turunkan Tim Investigasi","BLHKP Lebong Pernah Tegur PT. PGE, Kapolres Turunkan Tim Investigasi - RMOLBengkulu.com",19,68,87,0,1643,1643,
c425adb45130178937abc298b06210cb,,http://bengkulu.antaranews.com/berita/37377/seorang-warga-mukomuko-tewas-dimakan-buaya,,Seorang warga Mukomuko tewas dimakan buaya,Seorang warga Mukomuko tewas dimakan buaya - ANTARA News Bengkulu - Berita Bengkulu Terkini,49,42,91,233,1755,1964,
b6965b62f430b84fecaf3d52d65f22e5,,http://www.radarlamsel.com/ayo-bantu-nur-dan-ngalim/,http://www.radarlamsel.com/ayo-bantu-nur-dan-ngalim/,Ayo! Bantu Nur dan Ngalim,Ayo! Bantu Nur dan Ngalim | Radar Lamsel - Berita Lampung Selatan Terlengkap dan Terpercaya,66,25,91,170,3736,3566,
c9b1b7d658799d5317aea86e2c3abd5e,,http://lampung.tribunnews.com/2016/05/07/lebih-dari-50-kuburan-massal-ditemukan-berisi-perempuan-korban-isis,http://lampung.tribunnews.com/2016/05/07/lebih-dari-50-kuburan-massal-ditemukan-berisi-perempuan-korban-isis,"Lebih dari 50 Kuburan Massal Ditemukan, Berisi Perempuan Korban ISIS","Lebih dari 50 Kuburan Massal Ditemukan, Berisi Perempuan Korban ISIS - Tribun Lampung",17,68,85,997,2754,1767,
0bbbc18406fc2d596ae5c32b353dc071,,http://bangka.tribunnews.com/2016/05/07/baby-margaretha-kesal-dengan-ulah-haters-ada-yang-bilang-seperti-comberan,http://bangka.tribunnews.com/2016/05/07/baby-margaretha-kesal-dengan-ulah-haters-ada-yang-bilang-seperti-comberan,"Baby Margaretha Kesal dengan Ulah Haters, Ada yang Bilang Seperti Comberan","Baby Margaretha Kesal dengan Ulah Haters, Ada yang Bilang Seperti Comberan - Bangka Pos",13,74,87,3334,4396,1064,
92ac2f3bf89ee29e0450f241a1d73544,,http://belitung.tribunnews.com/2016/05/12/duh-video-pesta-seks-di-kantin-sekolah-pelajar-sma-beredar,http://belitung.tribunnews.com/2016/05/12/duh-video-pesta-seks-di-kantin-sekolah-pelajar-sma-beredar,"Duh, Video Pesta Seks di Kantin Sekolah Pelajar SMA Beredar","Duh, Video Pesta Seks di Kantin Sekolah Pelajar SMA Beredar - Pos Belitung",15,59,74,1875,2641,1058,
69bd50a8ce068a6a04fb5e11e43908a0,,http://www.radarbangka.co.id/berita/detail//39311/pembunuhan-dosen-umsu-bermotif-dendam,,Pembunuhan Dosen UMSU BermotifDendam,Pembunuhan Dosen UMSU Bermotif Dendam,1,36,37,18,3252,3240,
0b95acadc0f9ad8a4b80f14575213b84,,http://jambi.tribunnews.com/2016/05/07/buat-para-pria-rawat-bulu-ini-dengan-baik-supaya-terlihat-seksi-di-depan-wanita,http://jambi.tribunnews.com/2016/05/07/buat-para-pria-rawat-bulu-ini-dengan-baik-supaya-terlihat-seksi-di-depan-wanita,"Buat Para Pria, Rawat Bulu Ini dengan Baik SupayaTerlihat Seksi di Depan Wanita","Buat Para Pria, Rawat Bulu Ini dengan Baik Supaya Terlihat Seksi di Depan Wanita - Tribun Jambi",16,79,95,1162,3274,2114,
64c2b644ff58703bc20d646dd0e7418b,,http://batampos.co.id/2016/05/07/distako-buka-konsultasi-gratis-bagi-warga-ingin-membuat-bangunan/,http://batampos.co.id/2016/05/07/distako-buka-konsultasi-gratis-bagi-warga-ingin-membuat-bangunan/,Distako Buka Konsultasi Gratis Bagi Warga yang Ingin Membuat Bangunan,Distako Buka Konsultasi Gratis Bagi Warga yang Ingin Membuat Bangunan,0,69,69,144,1183,1043,
875fc32f6c2f4164345f60c5b3e93505,,http://batam.tribunnews.com/2016/05/12/ada-potensi-kerugian-negera-rp-945-miliar-dari-kegiatan-kunker-anggota-dewan,http://batam.tribunnews.com/2016/05/12/ada-potensi-kerugian-negera-rp-945-miliar-dari-kegiatan-kunker-anggota-dewan,Ada Potensi Kerugian Negera Rp 945 Miliar dari Kegiatan Kunker Anggota Dewan,Ada Potensi Kerugian Negera Rp 945 Miliar dari Kegiatan Kunker Anggota Dewan - Tribun Batam,15,76,91,1252,2016,764,
0cf98afef1b8e0673be952912207f88f,,http://ibudanmama.com/pola-asuh/mengajarkan-si-kecil-pentingnya-menabung/,http://ibudanmama.com/pola-asuh/mengajarkan-si-kecil-pentingnya-menabung/,Mengajarkan Si Kecil Pentingnya Menabung,Mengajarkan Si Kecil Pentingnya Menabung - IbudanMama,13,40,53,234,4300,4066,
1034f5ddc1fc669d035ac59df2a86a9d,,http://ibudanmama.com/rahasia-dapur/usir-semut-dengan-bahan-bahan-dapur-berikut-ini/,http://ibudanmama.com/rahasia-dapur/usir-semut-dengan-bahan-bahan-dapur-berikut-ini/,Usir Semut dengan Bahan-Bahan Dapur Berikut Ini,Usir Semut dengan Bahan-Bahan Dapur Berikut Ini - IbudanMama,13,47,60,50,2544,2494,
6770f5626cbb9dbd581cc385cdab3491,,https://www.hijup.com/magazine/2016/05/5-rekomendasi-makanan-unik-di-jakarta/,https://www.hijup.com/magazine/2016/05/5-rekomendasi-makanan-unik-di-jakarta/,5 Rekomendasi Makanan Unik di Jakarta,5 Rekomendasi Makanan Unik di Jakarta,0,37,37,101,3224,3123,
9a425068e860f90cf2657ade9cd0165e,,http://www.gosumbar.com/berita/baca/2016/05/07/menikmati-pesona-bawah-laut-perairan-kota-pariaman-ehh-bisa-ketemu-penyu/,https://www.gosumbar.com/berita/baca/2016/05/07/menikmati-pesona-bawah-laut-perairan-kota-pariaman-ehh-bisa-ketemu-penyu/,"Menikmati Pesona Bawah Laut Perairan Kota Pariaman, Ehh Bisa Ketemu Penyu","Menikmati Pesona Bawah Laut Perairan Kota Pariaman, Ehh Bisa Ketemu Penyu",0,73,73,4845,5292,447,
82cb654054553654cd6cf86e2ba30721,,http://aceh.tribunnews.com/2016/05/07/malam-ini-ustaz-nur-maulana-ceramah-di-lhokseumawe,http://aceh.tribunnews.com/2016/05/07/malam-ini-ustaz-nur-maulana-ceramah-di-lhokseumawe,"Malam Ini, Ustaz Nur Maulana Ceramah di Lhokseumawe","Malam Ini, Ustaz Nur Maulana Ceramah di Lhokseumawe - Serambi Indonesia",20,51,71,475,1458,987,
b45d9ad3a700d2211a592a00200f65e8,,http://www.metrosiantar.com/2016/05/10/245609/peserta-un-di-labuhanbatu-unggul-siantar-peringkat-4-dan-simalungun-urutan-8/,,"Peserta UN di Labuhanbatu Unggul, Siantar Peringkat 4 dan Simalungun Urutan 8",,0,77,0,0,1500,0,
c4ca88a30b7fdaba26ee7dd7e4e2620e,,http://www.metrosiantar.com/2016/05/06/245317/800-ton-ikan-mati-kerugian-mencapai-25-m/,,"800 Ton Ikan Mati, Kerugian Mencapai 25 M",,0,41,0,0,2218,0,
d8a79c7b3d89db54e663984bc9633767,,http://www.metrosiantar.com/2016/05/06/245331/ternyata-ada-penumpang-bawa-22-kg-ganja-kering/,,"Ternyata, Ada Penumpang Bawa 22 Kg Ganja Kering",,0,47,0,0,2727,0,
f84990345f532bfe6373293e49e68d19,,http://www.metrosiantar.com/2016/05/06/245333/500-usaha-di-taput-tak-punya-izin/,,500 Usaha di Taput Tak Punya Izin,,0,33,0,0,1646,0,
111ccb3c45c7f3795fed54f4f8c1062d,,http://www.metrosiantar.com/2016/05/11/245753/remaja-memadu-kasih-pupus-di-tangan-petugas-razia/,,Remaja Memadu Kasih Pupus di Tangan Petugas Razia,,0,49,0,0,1871,0,
7363588300a3c267229787d47a7b3e90,,http://lampost.co/berita/jadwal-siarang-langsung-pertandingan-sepak-bola-akhir-pekan-ini,,Jadwal Siarang Langsung Pertandingan Sepak Bola Akhir Pekan Ini,,0,63,0,0,2168,0,
7679542678168e2b6068eed9aa84bc16,,http://banjarmasin.tribunnews.com/2016/05/12/insa-sambut-kunjungan-seskoal,http://banjarmasin.tribunnews.com/2016/05/12/insa-sambut-kunjungan-seskoal,Insa Sambut Kunjungan Seskoal,Insa Sambut Kunjungan Seskoal - Banjarmasin Post,19,29,48,67,999,932,
e7b4bd01cf6b84ac4f0ac39fd886f412,,http://babel.antaranews.com/berita/36494/dewan-kesenian-bangka-barat-sosialisasikan-tari-campak,,Dewan Kesenian Bangka Barat Sosialisasikan Tari Campak,Dewan Kesenian Bangka Barat Sosialisasikan Tari Campak - ANTARA News Bangka Belitung - ANTARA News Bangka Belitung - Berita Terkini Bangka Belitung,93,54,147,302,1789,2015,
72e93b62388deb35e356cc4bbf919c22,,http://kaltim.tribunnews.com/2016/05/12/tuan-rumah-prancis-punya-spirit-berlipat-untuk-juarai-euro-2016,http://kaltim.tribunnews.com/2016/05/12/tuan-rumah-prancis-punya-spirit-berlipat-untuk-juarai-euro-2016,Tuan Rumah Prancis Punya Spirit Berlipat untuk Juarai Euro 2016,Tuan Rumah Prancis Punya Spirit Berlipat untuk Juarai Euro 2016 - Tribun Kaltim,16,63,79,3023,4452,1429,
3ce768744ab5ce15a40abec3ddd7baf8,,http://sumbar.antaranews.com/berita/176142/wendi-selama-disandera-tetap-diberi-makan.html,,Wendi Selama Disandera Tetap Diberi Makan,Wendi Selama Disandera Tetap Diberi Makan - ANTARA Sumatera Barat,24,41,65,57,2485,2436,
502c168a17bde59ceb9bea1160052a14,,http://pontianak.tribunnews.com/2016/05/07/dprd-kubu-rayatak-mau-rencana-jembatan-kapuas-iii-gagal,http://pontianak.tribunnews.com/2016/05/07/dprd-kubu-rayatak-mau-rencana-jembatan-kapuas-iii-gagal,DPRD Kubu RayaTak Mau Rencana Jembatan Kapuas III Gagal,DPRD Kubu RayaTak Mau Rencana Jembatan Kapuas III Gagal - Tribun Pontianak,19,55,74,521,2313,1796,
1db61e609f2549d11667b25c15d9db60,,http://lifestyle.okezone.com/read/2016/05/07/298/1382346/long-weekend-di-aceh-nikmati-kelezatan-pancri-nanas,http://lifestyle.okezone.com/read/2016/05/07/298/1382346/long-weekend-di-aceh-nikmati-kelezatan-pancri-nanas,"Long Weekend di Aceh, Nikmati Kelezatan Pancri Nanas","Long Weekend di Aceh, Nikmati Kelezatan Pancri Nanas : Okezone Lifestyle",20,52,72,179,884,707,
243fa2cdff62c798027b0f352a312a0c,,http://aceh.antaranews.com/berita/32078/maa-gelar-pelatihan-tokoh-adat-perempuan,,MAA gelar pelatihan tokoh adat perempuan,MAA gelar pelatihan tokoh adat perempuan - ANTARA News Aceh - Berita Aceh Terkini,41,40,81,49,2822,2773,
34eafb3d21cddec9b0801d3ec9f5e1e6,,http://kalteng.tribunnews.com/2016/07/12/gerombolan-monyet-ini-disebut-sebagai-penjaga-jembatan-sampit-kuala-pembuang,http://kalteng.tribunnews.com/2016/07/12/gerombolan-monyet-ini-disebut-sebagai-penjaga-jembatan-sampit-kuala-pembuang,Gerombolan Monyet Ini Disebut sebagai Penjaga Jembatan Sampit-Kuala Pembuang,Gerombolan Monyet Ini Disebut sebagai Penjaga Jembatan Sampit-Kuala Pembuang - Tribun Kalteng,17,76,93,71,1568,1497,
73710947340b5b1e086f1aa34bf550ae,,http://kaltim.antaranews.com/berita/32137/balikpapan-setor-rp105-miliar-pembangunan-jembatan-balikpapan-penajam,,Balikpapan Setor Rp105 Miliar Pembangunan Jembatan Balikpapan-Penajam,Balikpapan Setor Rp105 Miliar Pembangunan Jembatan Balikpapan-Penajam - ANTARA News Kalimantan Timur - ANTARA News Kalimantan Timur - Berita Terkini Kalimantan Timur,96,69,165,591,2136,2708,
84fbefed4de4bda1cd1900d2dc0d1b11,,http://kalteng.antaranews.com/berita/257250/legislator-perlu-satgas-penanggulangan-eksploitasi-anak,,Legislator: Perlu Satgas Penanggulangan Eksploitasi Anak,Legislator: Perlu Satgas Penanggulangan Eksploitasi Anak - ANTARA News Kalimantan Tengah - Berita Terkini Kalimantan Tengah,67,56,123,827,2297,3105,
9a38b4dd37c17f9087ab3240371af531,,http://kalbar.antaranews.com/berita/343370/pekerja-kena-phk-karena-gabung-serikat-buruh,,Pekerja Kena PHK Karena Gabung Serikat Buruh,Pekerja Kena PHK Karena Gabung Serikat Buruh - ANTARA News kalbar - ANTARA News kalbar - Berita Terkini Kalimantan Barat,76,44,120,317,3447,3732,
67382e4922b6d65e40f392da0ab0871a,,http://kalsel.antaranews.com/berita/39744/rumah-tahanan-polresta-banjarmasin-perbanyak-cctv,,Rumah Tahanan Polresta Banjarmasin Perbanyak CCTV,Rumah Tahanan Polresta Banjarmasin Perbanyak CCTV - ANTARA News Kalimantan Selatan - ANTARA News Kalimantan Selatan - Berita Terkini Kalimantan Selatan,102,49,151,281,1342,1580,
ab76d9d3f63d5842e43e592c28e9ad44,,http://smartmama.com/2016/05/06/smart-mama-story-pelupa-saat-hamil/,http://smartmama.com/2016/05/06/smart-mama-story-pelupa-saat-hamil/,Smart Mama Story: Pelupa Saat Hamil,Smart Mama Story: Pelupa Saat Hamil,0,35,35,1,1844,1845,
f78568032948e8c98df8a2cc347a510a,,http://smartmama.com/2016/05/05/bercinta-seru-di-trimester-tiga/,http://smartmama.com/2016/05/05/bercinta-seru-di-trimester-tiga/,Bercinta Seru di Trimester Tiga,Bercinta Seru di Trimester Tiga,0,31,31,895,1223,328,
1c36b701ae987e6ee8b91e18bfe8e124,,http://www.solopos.com/2016/05/07/pasar-tradisional-boyolali-ini-alasan-kontraktor-diberi-waktu-sebulan-selesaikan-pembangunan-pasar-sambi-darurat-717199,http://www.solopos.com/2016/05/07/pasar-tradisional-boyolali-ini-alasan-kontraktor-diberi-waktu-sebulan-selesaikan-pembangunan-pasar-sambi-darurat-717199,PASAR TRADISIONAL BOYOLALI : Ini Alasan Kontraktor Diberi Waktu Sebulan Selesaikan Pembangunan Pasar Sambi Darurat,PASAR TRADISIONAL BOYOLALI : Ini Alasan Kontraktor Diberi Waktu Sebulan Selesaikan Pembangunan Pasar Sambi Darurat,0,114,114,137,2445,2310,
ffe9e5be17f181236609c7e42e8028ec,,http://www.solopos.com/2016/05/06/pengumuman-hasil-un-nilai-7-963-siswa-sma-karanganyar-diumumkan-sabtu-sore-717077,http://www.solopos.com/2016/05/06/pengumuman-hasil-un-nilai-7-963-siswa-sma-karanganyar-diumumkan-sabtu-sore-717077,PENGUMUMAN HASIL UN : Nilai7.963 Siswa SMA Karanganyar Diumumkan Sabtu Sore,PENGUMUMAN HASIL UN : Nilai 7.963 Siswa SMA Karanganyar Diumumkan Sabtu Sore,1,75,76,80,2401,2324,
3af48fa7f33582e141c6df0f9518673b,,http://pojoksatu.id/news/berita-nasional/2016/05/07/pasca-tragedi-yuyun-gubernur-keluarkan-aturan-kawin-malam/,http://pojoksatu.id/news/berita-nasional/2016/05/07/pasca-tragedi-yuyun-gubernur-keluarkan-aturan-kawin-malam/,"Pasca Tragedi Yuyun, Gubernur Keluarkan Aturan Kawin Malam","Pasca Tragedi Yuyun, Gubernur Keluarkan Aturan Kawin Malam - Pojok Satu",13,58,71,16,1427,1411,
008d5a545af10daf5fe24b2fa61d35fc,,http://pojoksatu.id/news/internasional/2016/05/15/dalam-3-hari-60-orang-tersambar-petir/,http://pojoksatu.id/news/internasional/2016/05/15/dalam-3-hari-60-orang-tersambar-petir/,"Dalam 3 Hari, 60 Orang Tersambar Petir","Dalam 3 Hari, 60 Orang Tersambar Petir - Pojok Satu",13,38,51,11,843,832,
504293f3563c3d3157f9a197a5a2c84e,,http://pojoksatu.id/bola/liga-champions/2016/05/07/5-hal-yang-harus-dilakukan-madrid-sebelum-final-liga-champions/,http://pojoksatu.id/bola/liga-champions/2016/05/07/5-hal-yang-harus-dilakukan-madrid-sebelum-final-liga-champions/,5 Hal yang Harus Dilakukan Madrid sebelum Final Liga Champions,5 Hal yang Harus Dilakukan Madrid Sebelum Final Liga Champions - Pojok Satu,14,62,75,169,1745,1580,
d018f52ba9b3f7b6a2dbbece7a7ec5e8,,http://pojoksatu.id/pojok-bisnis/2016/05/06/libur-panjang-di-bali-ini-kelompok-warga-yang-paling-banyak-berkunjung/,http://pojoksatu.id/pojok-bisnis/2016/05/06/libur-panjang-di-bali-ini-kelompok-warga-yang-paling-banyak-berkunjung/,"Libur Panjang di Bali, Ini Kelompok Warga yang Paling Banyak Berkunjung","Libur Panjang di Bali, Ini Kelompok Warga yang Paling Banyak Berkunjung - Pojok Satu",13,71,84,16,2055,2043,
90d96602dab3133bcc5074211c310639,,http://pojoksatu.id/seleb/2016/05/07/aurel-hermansyah-unggah-foto-kylie-jenner-netizen-aurel-jangan-mimpi/,http://pojoksatu.id/seleb/2016/05/07/aurel-hermansyah-unggah-foto-kylie-jenner-netizen-aurel-jangan-mimpi/,"Aurel Hermansyah Unggah Foto Kylie Jenner, Netizen: Aurel Jangan Mimpi","Aurel Hermansyah Unggah Foto Kylie Jenner, Netizen: Aurel Jangan Mimpi - Pojok Satu",13,70,83,86,1423,1343,
c79b63c76f33c665a9ed0f711f6bc507,,http://pojoksatu.id/wohoo/2016/05/06/duh-giliran-siswi-sma-diperkosa-di-rumah-pastur/,http://pojoksatu.id/wohoo/2016/05/06/duh-giliran-siswi-sma-diperkosa-di-rumah-pastur/,"Duh, Giliran Siswi SMA Diperkosa di Rumah Pastur","Duh, Giliran Siswi SMA Diperkosa di Rumah Pastur - Pojok Satu",13,48,61,26,1650,1626,
901bfe52231312c6274b21d5ca747092,,http://pojoksatu.id/life-style/2016/05/07/angelina-jolie-bakal-terjun-ke-ranah-politik/,http://pojoksatu.id/life-style/2016/05/07/angelina-jolie-bakal-terjun-ke-ranah-politik/,Angelina Jolie Bakal Terjun ke Ranah Politik,Angelina Jolie Bakal Terjun Ke Ranah Politik - Pojok Satu,14,44,57,18,1462,1444,
24e54876e5c177b1d38d6c5f5a4932dd,,http://pojoksatu.id/pendidikan/2016/05/06/pemberitaan-tak-sesuai-keinginan-birokrasi-pers-kampus-dibekukan/,http://pojoksatu.id/pendidikan/2016/05/06/pemberitaan-tak-sesuai-keinginan-birokrasi-pers-kampus-dibekukan/,"Pemberitaan Tak Sesuai Keinginan Birokrasi, Pers Kampus Dibekukan","Pemberitaan Tak Sesuai Keinginan Birokrasi, Pers Kampus Dibekukan - Pojok Satu",13,65,78,8,1486,1482,
0f8b992fc04d9a550c4d5c8598ce259d,,http://pojoksatu.id/teknologi/2016/05/06/sigmund-freud-hiasi-google-doodle-hari-ini-siapakah-dia/,http://pojoksatu.id/teknologi/2016/05/06/sigmund-freud-hiasi-google-doodle-hari-ini-siapakah-dia/,"Sigmund Freud Hiasi Google Doodle Hari Ini, Siapakah Dia?","Sigmund Freud Hiasi Google Doodle Hari Ini, Siapakah Dia? - Pojok Satu",13,57,70,86,1942,1856,
fe8c18e385020d944eba04e52aaea621,,http://pojoksatu.id/news/kesehatan/2016/05/11/catat-begini-tahap-penyeleksian-tim-nusantara-sehat/,http://pojoksatu.id/news/kesehatan/2016/05/11/catat-begini-tahap-penyeleksian-tim-nusantara-sehat/,"Catat, Begini Tahap Penyeleksian Tim Nusantara Sehat!","Catat, Begini Tahap Penyeleksian Tim Nusantara Sehat! - Pojok Satu",13,53,66,18,1400,1382,
b54415a4749a34291f04b354e69d9872,,http://pojoksatu.id/otomotif/2016/05/11/325-pecinta-honda-cbr-dirikan-tugu-bikers-indonesia/,http://pojoksatu.id/otomotif/2016/05/11/325-pecinta-honda-cbr-dirikan-tugu-bikers-indonesia/,325 Pecinta Honda CBR Dirikan Tugu Bikers Indonesia,325 Pecinta Honda CBR Dirikan Tugu Bikers Indonesia - Pojok Satu,13,51,64,2060,3627,1567,
cd74972ce0ea9b851a0db1049d46952f,,http://pojoksatu.id/tips-tren/2016/05/07/tren-etude-houses-tint-my-brows-gel-untuk-alis/,http://pojoksatu.id/tips-tren/2016/05/07/tren-etude-houses-tint-my-brows-gel-untuk-alis/,Tren: Etude House’s Tint My Brows Gel untuk Alis,Tren: Etude House’s Tint My Brows Gel untuk Alis - Pojok Satu,13,48,61,18,1058,1040,
f490112d0f391a3caf297f6c4095fbc4,,http://vibiznews.com/2016/05/12/ihsg-12-mei-sesi-1-naik-terdorong-penguatan-rupiah/,http://vibiznews.com/2016/05/12/ihsg-12-mei-sesi-1-naik-terdorong-penguatan-rupiah/,IHSG 12 Mei Sesi 1 Naik Terdorong Penguatan Rupiah,IHSG 12 Mei Sesi 1 Naik Terdorong Penguatan Rupiah,0,50,50,0,1285,1285,
d1d56e2732e39185f966e76fbaececb5,,https://hellosehat.com/serba-serbi-pil-kb/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,Serba-serbi Pil KB,,0,18,0,0,7069,0,
fa4de9cdb2d9836db506c2605337496f,,https://hellosehat.com/9-langkah-mencuci-muka-dengan-benar-jika-kulit-anda-berminyak/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,9 Langkah Mencuci Muka Dengan Benar Jika Kulit Anda Berminyak,,0,61,0,0,3104,0,
c7b5d4e57100f442ff353b17a022537d,,https://hellosehat.com/3-makanan-yang-membuat-kita-bahagia/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,3 Makanan yang Membuat Kita bahagia,,0,35,0,0,2250,0,
f2d2ad0f1ddd991fa3b2c957a9dbfd96,,https://hellosehat.com/berbagai-penyebab-nyeri-payudara/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,Berbagai Penyebab Nyeri Payudara,,0,32,0,0,3825,0,
5121f93e250065508469e60018c69b3b,,https://hellosehat.com/tips-tidur-berdiri/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,Tips Nyaman Tidur Berdiri di Dalam Kendaraan Umum,,0,49,0,0,2811,0,
ae85c49df243fc7a648f33f7321c9104,,https://hellosehat.com/10-cara-lain-untuk-berkata-tidak-pada-anak-anda/?utm_source=rss&utm_medium=rss&utm_campaign=rss,,10 Cara Lain untuk Berkata “Tidak” Pada Anak Anda,,0,49,0,0,7750,0,
25a49e3cf2f8b9ff61aac563f8de5270,,http://www.tabloid-nakita.com/read/7071/hindari-berikan-garam-pada-bayi-ini-alasannya,http://nakita.id/Bayi/Hindari-Berikan-Garam-Pada-Bayi-Ini-Alasannya,"Hindari Berikan Garam PadaBayi, Ini Alasannya!","Hindari Berikan Garam Pada Bayi, Ini Alasannya! - Tabloid Nakita",18,46,64,162,2276,2120,
7d0715294f6e96bde1a738aaf15e2c5a,,http://www.netralnews.com/news/nasional/read/6226/nyaris.tewas.pasangan.suami.istri.di.salatiga.bakar.diri,http://www.netralnews.com/news/nasional/read/6226/nyaris.tewas.pasangan.suami.istri.di.salatiga.bakar.diri,"Nyaris Tewas, Pasangan Suami Istri di Salatiga Bakar Diri","Nyaris Tewas, Pasangan Suami Istri di Salatiga Bakar Diri",0,57,57,41,1162,1121,
c7568bc20d7cc5336b16116860e69228,,http://nasional.kontan.co.id/news/sugi-masih-hitung-utang-petroselat-ltd,,SUGI masih hitung utang Petroselat Ltd,,0,38,0,0,2417,0,
7f368eba24f16321787cc741ae7b6cb7,,http://sulsel.pojoksatu.id/read/2016/05/05/naudzubillah-bapak-tega-bunuh-anak-kandung-di-tamalanrea-makassar/,http://sulsel.pojoksatu.id/read/2016/05/05/naudzubillah-bapak-tega-bunuh-anak-kandung-di-tamalanrea-makassar/,"Naudzubillah, Bapak Tega Bunuh Anak Kandung di Tamalanrea Makassar","Naudzubillah, Bapak Tega Bunuh Anak Kandung di Tamalanrea Makassar",0,66,66,25,727,704,
29d239aa96fbfd5d0235c1a22f25c461,,http://sumut.pojoksatu.id/2016/05/06/minggu-puncak-lalulintas-liburan-di-medan/,http://sumut.pojoksatu.id/2016/05/06/minggu-puncak-lalulintas-liburan-di-medan/,Minggu Puncak Lalulintas Liburan di Medan,Minggu Puncak Lalulintas Liburan di Medan,0,41,41,10,1935,1925,
